Name,Study,Query_Num,Is_CS,Phase,Mode,Dataset,Question,Transcript_X,Transcript_Y,SQL_Translation,Context,Answer,Flight_Score,Credit_Score
P19,MS1,10,Y,Q1,Spoken,Flight,What is the,what is the most,what is the most,NP,0,I'm sorry~ I do not understand. Can you please rephrase your question?,8,7
P19,MS1,22,Y,Q1,Spoken,Flight,What is the month with the most flights?,what is the month with the most of likes,what is the month with the most of lakes,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most flight delays is March with 504312 delays.,8,7
P19,MS1,12,Y,Q1,Spoken,Flight,How many airports are in your dataset?,how many airports are in your data set,how many airports are in your dataset,SELECT COUNT(DISTINCT Airport) FROM ((SELECT Origin_Airport AS Airport FROM Flight) UNION (SELECT Destination_Airport FROM Flight)) as foo,0,There are 352 origin airports and 353 destination airports.,8,7
P19,MS1,3,Y,Q1,Spoken,Flight,What is the most popular airline?,what is the most popular airline,what is the most popular airline,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,8,7
P19,MS1,13,Y,Q2,Written,Credit,most common card category,NA,NA,SELECT Card_Category FROM Credit GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category is Blue.,8,7
P19,MS1,8,Y,Q2,Written,Credit,average dependent count,NA,NA,SELECT AVG(Dependent_Count) FROM Credit,0,The average dependent count is 2.3.,8,7
P19,MS1,24,Y,Q2,Written,Credit,lowest credit limit,NA,NA,SELECT MIN(Credit_Limit) FROM Credit,0,The lowest credit limit is 718.,8,7
P19,MS1,2,Y,Q2,Written,Credit,how many existing customers,NA,NA,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8500 existing customers.,8,7
P19,MS1,1,Y,Q2,Written,Credit,how many attrited customers,NA,NA,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Attrited Customer',0,There are 1752 attrited customers.,8,7
P19,MS1,11,Y,Q2,Written,Credit,most common income category,NA,NA,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common income category is < $40K.,8,7
P19,MS1,12,Y,Q2,Written,Credit,total card categories,NA,NA,SELECT COUNT(DISTINCT Card_Category) FROM Credit,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,8,7
P19,MS1,10,Y,Q2,Written,Credit,most common marital status,NA,NA,SELECT Marital_Status FROM Credit GROUP BY Marital_Status ORDER BY COUNT(*) DESC LIMIT 1 ,0,The most common marital status is Married.,8,7
P19,MS1,9,Y,Q2,Written,Credit,most common educational level,NA,NA,SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1 ,0,The most common education level is Graduate.,8,7
P19,MS1,26,Y,Q2,Written,Credit,number of females with platinum card,NA,NA,SELECT COUNT(*) FROM Credit WHERE Gender = 'F' AND Card_Category = 'Platinum',0,There are 78 Females with the Platinum card.,8,7
P19,MS1,22,Y,Q2,Written,Credit,highest credit limit,NA,NA,SELECT MAX(Credit_Limit) FROM Credit,0,The highest credit limit is 34516~,8,7
P19,MS1,25,Y,Q2,Written,Credit,credit limit of a platinum card,NA,NA,SELECT Credit_Limit FROM Credit WHERE Card_Category = 'Platinum',0,The average credit limit is the platinum card is 18192.,8,7
P19,MS1,14,Y,Q2,Written,Credit,average months on book,NA,NA,SELECT AVG(Months_On_Book) FROM Credit,0,The average months on book is 14.,8,7
P19,MS1,16,Y,Q2,Written,Credit,highest total transaction count,NA,NA,SELECT MAX(Total_Trans_Ct) FROM Credit,0,The highest total transaction cotun is 781.,8,7
P19,MS1,23,Y,Q2,Written,Credit,average credit limit,NA,NA,SELECT AVG(Credit_Limit) FROM Credit,0,The average credit limit is 9817.,8,7
P19,MS1,30,Y,Q2,Written,Credit,number of customers in the lowest income category,NA,NA,NP,0,There are 4718 customers with income < $40K.,8,7
P19,MS1,3,Y,Q2,Written,Credit,average customer age?,NA,NA,SELECT AVG(Customer_Age) FROM Credit,0,The average customer age is 46.,8,7
P19,MS1,27,Y,Q2,Written,Credit,average credit limit of a blue card,NA,NA,SELECT AVG(Credit_Limit) FROM Credit WHERE Card_Category = 'Blue',0,The average credit limit of the Blue card is 6718.,8,7
P19,MS1,29,Y,Q2,Written,Credit,how many customers in the highest income category,NA,NA,NP,0,There are 107 customers with income > $240K.,8,7
P19,MS1,5,Y,Q2,Written,Credit,oldest customer age?,NA,NA,SELECT MAX(Customer_Age) FROM Credit,0,The oldest customer is 74.,8,7
P19,MS1,4,Y,Q2,Written,Credit,youngest customer age?,NA,NA,SELECT MIN(Customer_Age) FROM Credit ,0,The youngest customer is 24.,8,7
P19,MS1,18,Y,Q2,Written,Credit,average transaction amount,NA,NA,SELECT AVG(Total_Trans_Amt) FROM Credit ,0,The average total transaction value is 4404.08.,8,7
P19,MS1,19,Y,Q2,Written,Credit,highest total transaction amount,NA,NA,SELECT MAX(Total_Trans_Ct) FROM Credit,0,The highest total transaction amount is 1891912.,8,7
P19,MS1,7,Y,Q2,Written,Credit,total number of customers in dataset,NA,NA,SELECT COUNT(*) FROM Credit,0,There are 10252 customers.,8,7
P19,MS1,21,Y,Q2,Written,Credit,lowest transaction amount,NA,NA,SELECT MIN(Total_Trans_Amt) FROM Credit,0,The lowest total transaction amount is .01.,8,7
P19,MS1,28,Y,Q2,Written,Credit,number of males with a platinum card,NA,NA,SELECT COUNT(*) FROM Credit WHERE Gender = 'M' AND Card_Category = 'Platinum',0,The number of males with the platinum card is 67.,8,7
P19,MS1,6,Y,Q2,Written,Credit,are there more females or males?,NA,NA,SELECT Gender FROM Credit WHERE Gender = 'M' OR Gender = 'F' GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,There are more Females in this dataset.,8,7
P19,MS1,15,Y,Q2,Written,Credit,highest months on book,NA,NA,SELECT MAX(Months_On_Book) FROM Credit,0,The highest months on book is 98.,8,7
P19,MS1,20,Y,Q2,Written,Credit,average transaction count,NA,NA,SELECT AVG(Total_Trans_Ct) FROM Credit,0,The average total transaction count is 62.85.,8,7
P19,MS1,17,Y,Q2,Written,Credit,highest total transaction count,NA,NA,SELECT MAX(Total_Trans_Ct) FROM Credit,0,The highest total transaction cotun is 781.,8,7
P20,MS1,11,Y,E1,Written,Flight,What is the longest distance?,NA,NA,SELECT MAX(Distance) FROM Flight,0,The longest flight distance is 4218 miles from HNL to EWR.,9,8.5
P20,MS1,7,Y,E1,Written,Flight,How many flights were canceled?,NA,NA,SELECT COUNT(*) FROM Flight WHERE Cancelled = 1,0,There were 67182 cancelled flights.,9,8.5
P20,MS1,24,Y,E1,Written,Flight,Which day had the least flights?,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) ASC LIMIT 1,0,"Unknown Identifier: ""which day""",9,8.5
P20,MS1,18,Y,E1,Written,Flight,What time is most popular?,NA,NA,SELECT Arrival_Time FROM Flight GROUP BY Arrival_Time ORDER BY COUNT(*) DESC LIMIT 1,0,The scheduled arrival time that was more popular was 20:30:00.,9,8.5
P20,MS1,1,Y,E1,Written,Flight,how many flights are there?,NA,NA,SELECT COUNT(*) FROM Flight,0,There were 4167182 delayed flights.,9,8.5
P20,MS1,23,Y,E1,Written,Flight,Which airline had the least delays?,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) ASC LIMIT 1,0,The airline with the least delays was Alaskan Airlines.,9,8.5
P20,MS1,20,Y,E1,Written,Flight,What day was most popular to travel on?,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays was Thursday.,9,8.5
P20,MS1,19,Y,E1,Written,Flight,What is a diverted flight?,NA,NA,SELECT Diverted FROM Flight,0,"Unknown identifier: ""What is""",9,8.5
P20,MS1,9,Y,E1,Written,Flight,Are canceled flights also considered delayed flights?,NA,NA,NP,0,"Unknown identifier: ""considered""",9,8.5
P20,MS1,15,Y,E1,Written,Flight,How many flights were there on Monday?,NA,NA,SELECT COUNT(*) FROM Flight WHERE Day_Of_Week = 'Monday',0,There were 876182 flights on Mondays.,9,8.5
P20,MS1,8,Y,E1,Written,Flight,Do canceled flights count as delayed flights?,NA,NA,NP,0,"Unknown identifier: ""count""",9,8.5
P20,MS1,17,Y,E1,Written,Flight,What destination is most popular?,NA,NA,SELECT Destination_Airport FROM Flight GROUP BY Destination_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The destination airport with the most delays is EWR.,9,8.5
P20,MS1,5,Y,E1,Written,Flight,Why are some airports numbers?,NA,NA,NP,0,"Unknown identifier: ""why""",9,8.5
P20,MS1,16,Y,E1,Written,Flight,Which month had the least amount of flights?,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) ASC LIMIT 1,0,The month with the least flights was February.,9,8.5
P20,MS1,6,Y,E1,Written,Flight,What was the longest delay?,NA,NA,SELECT MAX(Departure_Time - Scheduled_Departure) FROM Flight,0,The longest flight delay was 1478 minutes.,9,8.5
P20,MS1,10,Y,E1,Written,Flight,How many possible destinations are there?,NA,NA,SELECT COUNT(DISTINCT Destination_Airport) FROM Flight,0,There are 352 destination airports.,9,8.5
P20,MS1,26,Y,E1,Written,Flight,what was the shortest distance traveled?,NA,NA,SELECT MIN(Distance) FROM Flight,0,The shortest distance was 18 miles from EWR to JFK.,9,8.5
P20,MS1,2,Y,E1,Written,Flight,Is the time in military time?,NA,NA,NP,0,"Unknown identifier: ""military time""",9,8.5
P20,MS1,27,Y,E1,Written,Flight,How many flights in total are there?,NA,NA,SELECT COUNT(*) FROM Flight ,0,There were 4167182 delayed flights.,9,8.5
P20,MS1,25,Y,E1,Written,Flight,Which airline had the most flights?,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays was Southwest Airlines.,9,8.5
P20,MS1,4,Y,E1,Written,Flight,How many airlines are there?,NA,NA,SELECT COUNT(DISTINCT Airline) FROM Flight ,0,There are 12 airlines in this dataset.,9,8.5
P20,MS1,13,Y,E1,Written,Flight,What time is the earliest flight?,NA,NA,SELECT MIN(Arrival_Time) FROM Flight ,0,The earliest flight scheduled arrival time is 00:00:00.,9,8.5
P20,MS1,3,Y,E1,Written,Flight,What does diverted mean?,NA,NA,NP,0,There were 18817 diverted flights.,9,8.5
P20,MS1,21,Y,E1,Written,Flight,What day of the week was most popular?,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays was Thursday.,9,8.5
P20,MS1,22,Y,E1,Written,Flight,What airline is most popular?,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays was Southwest Airlines.,9,8.5
P20,MS1,14,Y,E1,Written,Flight,How many flights are there in January?,NA,NA,SELECT COUNT(*) FROM Flight WHERE Month = 1,0,There were 478299 flights in January.,9,8.5
P20,MS1,12,Y,E1,Written,Flight,What unit is distance measured in?,NA,NA,NP,0,"Unknown identifier: ""unit""",9,8.5
P20,MS1,7,Y,E2,Spoken,Credit,What's the highest months on book?,what's the highest Muslim book,what's the highest months on book,SELECT MAX(Months_On_Book) FROM Credit ,0,The highest months on book is 187.,9,8.5
P20,MS1,23,Y,E2,Spoken,Credit,How many existing customers are there?,how many existing customers are there,how many existing customers are there,SELECT COUNT(*)  FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8928 existing customers.,9,8.5
P20,MS1,9,Y,E2,Spoken,Credit,How many people had a dependent count of zero?,how many people had a dependent count of 0,how many people had a dependent count of zero,SELECT COUNT(*) FROM CREDIT WHERE Dependent_count = 0,0,There were 2718 customers with a dependent count of 0.,9,8.5
P20,MS1,18,Y,E2,Spoken,Credit,How many people make less than 40K?,how many people make less than 40K,how many people make less than forty K.,SELECT COUNT(*) FROM Credit WHERE Income_category = 'Less than $40K',0,There are 4756 customers whose income category is < $40K.,9,8.5
P20,MS1,22,Y,E2,Spoken,Credit,What's the lowest credit limit?,what's the lowest credit limit,what's the lowest credit limit,SELECT MIN(Credit_Limit) FROM Credit,0,The lowest credit limit is 1718 dollars.,9,8.5
P20,MS1,20,Y,E2,Spoken,Credit,Which card category is most popular?,which card category is most popular,which car category is most popular,SELECT Card_Category FROM Credit GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular card category is Blue.,9,8.5
P20,MS1,5,Y,E2,Spoken,Credit,How many attrited customers are there?,how many of treated customers are there,how many it treated customers are there,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Attrited Customer',0,There are 1891 attrited customers.,9,8.5
P20,MS1,14,Y,E2,Spoken,Credit,How many people are in Platinum card category?,how many people are in Platinum Card category,how many people are in platinum card category,SELECT COUNT(*) FROM Credit WHERE Card_Category = 'Platinum',0,There are 108 customers with card category Platinum.,9,8.5
P20,MS1,21,Y,E2,Spoken,Credit,Is card category dependent on income?,is car category dependent on income,is car category dependent on income,NP,0,"Unknown identifier: ""dependent on""",9,8.5
P20,MS1,3,Y,E2,Spoken,Credit,What was the most popular education level?,what was the most popular education level,what was the most popular education level,SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular education level was High School.,9,8.5
P20,MS1,2,Y,E2,Spoken,Credit,Were there more females or males?,are there more girls with more females or males,are there more girls were there more scandals are males,SELECT Gender FROM Credit WHERE Gender = 'M' OR Gender = 'F' GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,There were more Female customers than Male customers.,9,8.5
P20,MS1,26,Y,E2,Spoken,Credit,Are more females married or are more males married?,are more females married or more males married,are more females married or more males married,SELECT Gender FROM Credit WHERE Marital_Status = 'Married' GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,There are more Female customers who are Married than Male customers who are Married.,9,8.5
P20,MS1,6,Y,E2,Spoken,Credit,What's the highest total transaction amount?,what's the highest total transaction amount,what's the highest total transaction amount,SELECT MAX(Total_Trans_Amt) FROM Credit,0,The highest total transaction amount was 108192 dollars.,9,8.5
P20,MS1,15,Y,E2,Spoken,Credit,What are all the education level categories?,what are all the education level categories,what are all the education level categories,SELECT DISTINCT(Education_Level) FROM Credit,0,There are 6 education levels: Unknown~ Uneducated~ High School~ Graduate~ Post-Graduate~ and Doctorate.,9,8.5
P20,MS1,8,Y,E2,Spoken,Credit,Are there more single people or married people?,are there more single people or married people,are there more single people or married people,SELECT Marital_Status FROM Credit WHERE Marital_Status = 'Single' OR Marital_Status = 'Married' GROUP BY Marital_Status ORDER BY COUNT(*) DESC LIMIT 1,0,There are more Married customers than Single customers.,9,8.5
P20,MS1,1,Y,E2,Spoken,Credit,How many customers are there at the bank?,how many customers are there at the bank,how many customers are there at the bank,SELECT COUNT(*) FROM Credit,0,There are 10819 total customers.,9,8.5
P20,MS1,17,Y,E2,Spoken,Credit,How old is the oldest customer?,how old is the oldest customer,how old is the oldest customer,SELECT MAX(Customer_Age) FROM Credit ,0,The oldest customer is 86.,9,8.5
P20,MS1,13,Y,E2,Spoken,Credit,How are card categories determined?,how are card categories determined,Howard car categories determined,NP,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,9,8.5
P20,MS1,4,Y,E2,Spoken,Credit,What's the highest credit limit possible?,what's the highest credit limit possible,what's the highest credit limit possible,SELECT MAX(Credit_Limit) FROM Credit,0,The highest credit limit was 32617 dollars.,9,8.5
P20,MS1,16,Y,E2,Spoken,Credit,How old is the youngest customer?,how old is the youngest customer,how old is the youngest customer,SELECT MAX(Customer_Age) FROM Credit,0,The youngest customer is 25.,9,8.5
P20,MS1,10,Y,E2,Spoken,Credit,What was the highest income category?,what was the highest income category,what was the highest income category,NP,0,The highest income category is > $240K.,9,8.5
P20,MS1,12,Y,E2,Spoken,Credit,What is the lowest income category?,what is the lowest income category,what is the lowest income category,NP,0,The lowest income category is < $40K.,9,8.5
P20,MS1,19,Y,E2,Spoken,Credit,What is the most popular income category?,what is the most popular income category,what is the most popular income category,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular income category is < $40K.,9,8.5
P20,MS1,11,Y,E2,Spoken,Credit,How many people were in that income category?,how many people were in that income category,how many people were in that income category,SELECT COUNT(*) FROM Credit WHERE Income_Category = '$120K +',1,There were 718 customers in the income category > $240K.,9,8.5
P20,MS1,24,Y,E2,Spoken,Credit,Is the youngest customer still in high school?,is the youngest customer still in high school,is the youngest customer still in high school,NP,0,"Unknown identifier: ""still in""",9,8.5
P20,MS1,25,Y,E2,Spoken,Credit,What's the highest months on book?,what's the highest months on book,so what's the highest months on book,SELECT MAX(Months_On_Book) FROM Credit,0,The highest months on book is 187.,9,8.5
P20,MS1,28,Y,Q1,Written,Flight,Which month had the most cancelled flights,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most cancelled flights was December.,9,8.5
P20,MS1,2,Y,Q1,Written,Flight,how many flights are there?,NA,NA,SELECT COUNT(*) FROM Flight   ,0,There are 4716182 delayed flights.,9,8.5
P20,MS1,9,Y,Q1,Written,Flight,What is the most popular time?,NA,NA,SELECT Arrival_Time FROM Flight GROUP BY Arrival_Time ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular scheduled arrival time is 20:45:00.,9,8.5
P20,MS1,21,Y,Q1,Written,Flight,What is the least popular month?,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) ASC LIMIT 1,0,The month with the least delays was February.,9,8.5
P20,MS1,30,Y,Q1,Written,Flight,Which month had the least cancelled flights?,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY SUM(Cancelled) ASC LIMIT 1,0,The month with the least cancelled flights was February.,9,8.5
P20,MS1,36,Y,Q1,Written,Flight,What is the average cancellations per day?,NA,NA,SELECT SUM(Cancelled)/365 FROM Flight,0,There are 246 cancellations on average~ per day,9,8.5
P20,MS1,19,Y,Q1,Written,Flight,what is the average distance?,NA,NA,SELECT AVG(Distance) FROM Flight ,0,The average flight distance is 822.35 miles.,9,8.5
P20,MS1,1,Y,Q1,Written,Flight,What is the most popular month,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most delays is March with 504312 delays.,9,8.5
P20,MS1,23,Y,Q1,Written,Flight,Which is the average amount of delays per month,NA,NA,SELECT COUNT(*) / 12 FROM Flight,0,The average number of delays per month is 393015.,9,8.5
P20,MS1,34,Y,Q1,Written,Flight,which was the least popular destination airport?,NA,NA,SELECT Destination_Airport FROM Flight GROUP BY Destination_Airport ORDER BY COUNT(*) ASC LIMIT 1,0,The destination airport with the least delays was Zipcode 11819.,9,8.5
P20,MS1,32,Y,Q1,Written,Flight,What is the most popular origin airport?,NA,NA,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays was ATL.,9,8.5
P20,MS1,20,Y,Q1,Written,Flight,What is the leave popular airline?,NA,NA,NP,0,"Unknown identifier: ""leave""",9,8.5
P20,MS1,25,Y,Q1,Written,Flight,What is the least popular time?,NA,NA,SELECT Arrival_Time FROM Flight GROUP BY Arrival_Time ORDER BY COUNT(*) ASC LIMIT 1,0,The least popular scheduled arrival time is 02:01:00.,9,8.5
P20,MS1,5,Y,Q1,Written,Flight,What is the average distance?,NA,NA,SELECT AVG(Distance) FROM Flight,0,The average distance travelled is 822.35 miles.,9,8.5
P20,MS1,15,Y,Q1,Written,Flight,How many airplanes were there?,NA,NA,NP,0,There were 14 airlines in this dataset.,9,8.5
P20,MS1,13,Y,Q1,Written,Flight,Which destination was most popular?,NA,NA,SELECT Destination_Airport FROM Flight GROUP BY Destination_Airport ORDER BY COUNT(*) ASC LIMIT 1,0,The destination airport with the most delays is ATL.,9,8.5
P20,MS1,33,Y,Q1,Written,Flight,Which was the least popular origin airport?,NA,NA,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) ASC LIMIT 1,0,The origin airport with the least delays was Zipcode 11503.,9,8.5
P20,MS1,8,Y,Q1,Written,Flight,What is the most popular airport?,NA,NA,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The origin airport with the most delays is ATL.,9,8.5
P20,MS1,7,Y,Q1,Written,Flight,What is the shortest distance?,NA,NA,SELECT MIN(Distance) FROM Flight,0,The shortest distance is 18 miles from EWR to JFK.,9,8.5
P20,MS1,26,Y,Q1,Written,Flight,What are the airlines?,NA,NA,SELECT DISTINCT Airline FROM Flight,0,There are 14 airlines: some examples are American Airlines~ Alaskan Airlines~ Delta Airlines~ and United Airlines.,9,8.5
P20,MS1,18,Y,Q1,Written,Flight,What is the average length of a flight?,NA,NA,SELECT AVG(Arrival_Time - Departure_Time) FROM Flight,0,The average flight time is 137.01 minutes.,9,8.5
P20,MS1,11,Y,Q1,Written,Flight,Which day was most popular?,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays is Wednesday.,9,8.5
P20,MS1,35,Y,Q1,Written,Flight,What day of the week was least popular?,NA,NA,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) ASC LIMIT 1,0,The day of the week with the least delays was Friday.,9,8.5
P20,MS1,12,Y,Q1,Written,Flight,Which airline was post popular?,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays is Southwest Airlines.,9,8.5
P20,MS1,29,Y,Q1,Written,Flight,Which month had the most diverted flights?,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY SUM(Diverted) DESC LIMIT 1,0,The month with the most diverted flights was January.,9,8.5
P20,MS1,24,Y,Q1,Written,Flight,What is the average plane size?,NA,NA,NP,0,"Unknown identifier: ""size""",9,8.5
P20,MS1,17,Y,Q1,Written,Flight,What is the shortest distance?,NA,NA,SELECT MIN(Distance) FROM Flight ,0,The shortest distance travelled is 18 miles from EWR to JFK.,9,8.5
P20,MS1,31,Y,Q1,Written,Flight,Which month had the least diverted flights?,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) ASC LIMIT 1,0,The month with the least diverted flights was February.,9,8.5
P20,MS1,22,Y,Q1,Written,Flight,What is the least popular airline?,NA,NA,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) ASC LIMIT 1,0,The airline with the least delays was Alaskan Airlines.,9,8.5
P20,MS1,6,Y,Q1,Written,Flight,What is the longest distance?,NA,NA,SELECT MAX(Distance) FROM Flight,0,The longest distance is 4218 miles from EWR to HNL.,9,8.5
P20,MS1,27,Y,Q1,Written,Flight,What is the longest flight?,NA,NA,SELECT MAX(Distance) FROM Flight,0,The longest flight is 4218 miles from HNL to EWR.,9,8.5
P20,MS1,14,Y,Q1,Written,Flight,How many people were there?,NA,NA,NP,0,"Unknown identifier: ""people""",9,8.5
P20,MS1,3,Y,Q1,Written,Flight,how many cancelled flights are there?,NA,NA,SELECT COUNT(*) FROM Flight WHERE Cancelled = 1,0,There are 89884 cancelled flights.,9,8.5
P20,MS1,10,Y,Q1,Written,Flight,Which month was most popular?,NA,NA,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1,0,The month with the most delays is March with 504312 delays.,9,8.5
P20,MS1,4,Y,Q1,Written,Flight,How many diverted flights are there?,NA,NA,SELECT COUNT(*) FROM Flight WHERE Diverted = 1,0,There are 17181 diverted flights.,9,8.5
P20,MS1,16,Y,Q1,Written,Flight,What was the most popular arrival time,NA,NA,SELECT Arrival_Time FROM Flight GROUP BY Arrival_Time ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular scheduled arrival time is 20:45:00.,9,8.5
P20,MS1,13,Y,Q2,Spoken,Credit,How many education levels are there?,how many education levels are there,NA,SELECT COUNT(DISTINCT Education_Level) FROM Credit,0,There are 6 education levels: Unknown~ Uneducated~ High School~ Graduate~ Post-Graduate~ and Doctorate.,9,8.5
P20,MS1,7,Y,Q2,Spoken,Credit,How many male customers are there?,how many male customers are there,how many male because summers are there,SELECT COUNT(*) FROM Credit WHERE Gender = 'M',0,There are 4769 Male customers.,9,8.5
P20,MS1,33,Y,Q2,Spoken,Credit,What is the average transaction c t?,what is the average transaction CT,what is the average transaction C. G.,SELECT AVG(Total_transaction_ct) FROM Credit,0,The average transaction count is 66.45.,9,8.5
P20,MS1,26,Y,Q2,Spoken,Credit,What is the average credit card limit?,what is the average credit card limit,what is the average credit card limit,SELECT AVG(Credit_Limit) FROM Credit,0,The average credit limit is 9187 dollars.,9,8.5
P20,MS1,32,Y,Q2,Spoken,Credit,What is the highest transaction credit c t?,what is the highest transaction credit CT,what is the highest transaction,NP,0,Sorry I didn't get that!,9,8.5
P20,MS1,14,Y,Q2,Spoken,Credit,What is the most popular education level?,what is the most popular education level,what is the most popular education level,SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1,0,The most popular education level is Graduate.,9,8.5
P20,MS1,6,Y,Q2,Spoken,Credit,How many female customers are there?,how many female customers are there,how many female customers are there,SELECT COUNT(*) FROM Credit WHERE Gender = 'F',0,There are 5231 Female customers.,9,8.5
P20,MS1,28,Y,Q2,Spoken,Credit,What is the lowest credit limit?,what is the lowest credit limit,what is the lowest credit limit,SELECT MIN(Credit_Limit) FROM Credit ,0,The lowest credit limit is 675 dollars.,9,8.5
P20,MS1,34,Y,Q2,Spoken,Credit,What is the highest transaction count?,what is the highest transaction count,what is the highest transaction count,SELECT MAX(Total_Trans_Ct) FROM Credit,0,The highest transaction count is 1089.,9,8.5
P20,MS1,18,Y,Q2,Spoken,Credit,How many income categories are there?,how many income categories are there,how many income categories are there,SELECT COUNT(DISTINCT Card_Category) FROM Credit,0,There are 6 income categories.,9,8.5
P20,MS1,35,Y,Q2,Spoken,Credit,What is the lowest transaction count?,what is the lowest transaction count,what is the lowest transaction count,SELECT MIN(Total_Trans_Ct) FROM Credit,0,The lowest transaction count is 3.,9,8.5
P20,MS1,16,Y,Q2,Spoken,Credit,How many people are married?,how many people are married,how many people are married,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Married',0,There are 4576 Married customers.,9,8.5
P20,MS1,12,Y,Q2,Spoken,Credit,What is the least popular dependent count?,what is the least popular dependent count,what is the least popular depending count,SELECT Dependent_Count FROM Credit GROUP BY Dependent_Count ORDER BY COUNT(*) ASC LIMIT 1,0,The least popular dependent count is 7.,9,8.5
P20,MS1,30,Y,Q2,Spoken,Credit,What is the highest transaction amount?,what is the highest transaction amount,what is the highest transaction amount,SELECT MAX(Total_Trans_Amt) FROM Credit,0,The highest transaction value is 1089182.,9,8.5
P20,MS1,15,Y,Q2,Spoken,Credit,What is the least popular education level?,what is the least popular education level,what is the least popular education level,SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) ASC LIMIT 1,0,The least popular education level is Doctorate.,9,8.5
P20,MS1,24,Y,Q2,Spoken,Credit,What is the highest months on book?,what is the highest mountain book,what is the highest Munson book,SELECT MAX(Months_On_Book) FROM Credit,0,The highest months on book is 187.,9,8.5
P20,MS1,1,Y,Q2,Spoken,Credit,How many existing customers are there?,how many existing customers are there,how many existing customers are there,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8500 existing customers.,9,8.5
